YearRemodAdd,Kitchen,PID,MS SubClass,MS Zoning,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Heating,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Heating QC,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Fence,Bedroom,Full Bath,Half Bath,Gr Liv Area,Yr Sold,Mo Sold,Sale Type,Sale Condition,SalePrice,Misc Feature,Misc Val,Pool Area,Pool QC,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Bsmt Full Bath,Bsmt Half Bath,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built
1994,1,528365080,60,RL,Hip,WdShake,VinylSd,VinylSd,BrkFace,320,Gd,TA,PConc,GasA,0,SBrkr,1108,1089,0,Ex,Gd,9,Typ,1,Gd,Y,385,99,0,0,0,NA,4,2,1,2197,2008,7,WD ,Normal,287500,NA,0,0,NA,Attchd,1993,Fin,3,783,TA,TA,Gd,TA,Av,BLQ,228,GLQ,852,0,1080,1,0,91,10010,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Normal,1Fam,2Story,7,5,1993
1994,1,528365090,60,RL,Hip,CompShg,VinylSd,VinylSd,BrkFace,391,Gd,TA,PConc,GasA,0,SBrkr,1203,1323,0,Ex,Gd,8,Typ,1,TA,Y,309,78,0,0,0,NA,4,2,1,2526,2006,12,WD ,Normal,290000,NA,0,0,NA,Attchd,1994,RFn,3,844,TA,TA,Gd,TA,No,GLQ,740,Unf,0,425,1165,1,0,92,10120,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Normal,1Fam,2Story,8,5,1994
1993,1,528366040,60,RL,Gable,CompShg,HdBoard,ImStucc,BrkFace,420,Gd,TA,PConc,GasA,0,SBrkr,1565,1234,0,Ex,Gd,8,Typ,1,TA,Y,432,136,0,0,0,NA,3,2,1,2799,2006,10,WD ,Normal,315000,NA,0,0,NA,Attchd,1993,Fin,3,704,TA,TA,Gd,TA,No,LwQ,247,GLQ,1039,0,1286,1,0,0,12585,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Normal,1Fam,2Story,8,5,1993
1993,1,528366050,20,RL,Hip,CompShg,BrkFace,BrkFace,None,0,Gd,TA,PConc,GasA,0,SBrkr,3228,0,0,Ex,Gd,10,Typ,1,Gd,Y,264,75,291,0,0,NA,4,3,0,3228,2007,5,WD ,Normal,430000,NA,0,0,NA,Attchd,1992,RFn,2,546,TA,TA,Gd,TA,No,GLQ,1231,Unf,0,1969,3200,1,0,0,12692,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Normal,1Fam,1Story,8,5,1992
1993,1,528366070,60,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,309,Gd,TA,PConc,GasA,0,SBrkr,1105,1097,0,Ex,Gd,9,Typ,1,TA,Y,0,65,0,0,144,NA,4,2,1,2202,2007,9,WD ,Normal,263000,NA,0,0,NA,Attchd,1992,RFn,2,517,TA,TA,Ex,TA,No,GLQ,335,Unf,0,770,1105,1,0,88,11762,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Normal,1Fam,2Story,8,5,1992
1997,1,528376010,60,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,526,Gd,Gd,PConc,GasA,0,SBrkr,1335,1203,0,Ex,Gd,8,Typ,1,TA,Y,198,92,0,0,0,NA,4,2,1,2538,2007,5,WD ,Normal,330000,NA,0,0,NA,Attchd,1996,RFn,3,933,TA,TA,Gd,TA,No,GLQ,1225,Unf,0,100,1325,0,0,82,9044,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Normal,1Fam,2Story,8,5,1996
2007,1,528382020,60,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,348,Gd,TA,PConc,GasA,0,SBrkr,1164,1106,0,Ex,Gd,9,Typ,1,Gd,Y,132,57,0,0,0,NA,4,2,1,2270,2010,4,WD ,Normal,290000,NA,0,0,NA,Attchd,1999,Fin,3,671,TA,TA,Gd,TA,No,GLQ,524,Unf,0,628,1152,0,0,92,11764,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Normal,1Fam,2Story,8,7,1999
1998,1,528382030,60,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,30,Gd,TA,PConc,GasA,0,SBrkr,1195,644,0,Gd,TA,7,Typ,0,NA,Y,0,81,0,0,0,NA,4,2,1,1839,2010,6,WD ,Normal,221000,NA,0,0,NA,Attchd,1998,Fin,2,486,TA,TA,Gd,TA,No,Unf,0,Unf,0,1195,1195,0,0,58,16770,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Normal,1Fam,2Story,7,5,1998
1996,1,528385050,60,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,286,Gd,TA,PConc,GasA,0,SBrkr,1094,967,0,Ex,Gd,7,Typ,1,TA,Y,296,102,209,0,0,NA,3,2,1,2061,2009,11,WD ,Normal,260000,NA,0,0,NA,Attchd,1995,Fin,2,647,TA,TA,Gd,TA,No,GLQ,816,Unf,0,254,1070,1,0,79,9085,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Normal,1Fam,2Story,7,5,1995
1996,1,528386040,50,RL,Hip,CompShg,VinylSd,VinylSd,BrkFace,579,Gd,TA,PConc,GasA,0,SBrkr,2053,1185,0,Ex,Gd,9,Typ,1,Ex,Y,283,86,0,0,0,NA,4,2,1,3238,2010,3,WD ,Normal,410000,NA,0,0,NA,Attchd,1996,Fin,3,666,TA,TA,Gd,TA,Av,GLQ,816,Unf,0,1217,2033,1,0,56,14720,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Normal,1Fam,1.5Fin,8,5,1995
1994,1,528387030,60,RL,Gable,CompShg,HdBoard,HdBoard,BrkFace,372,Gd,TA,PConc,GasA,0,SBrkr,1215,1017,0,Ex,Gd,8,Typ,1,TA,Y,173,165,0,0,0,NA,3,2,1,2232,2009,10,WD ,Normal,263550,NA,0,0,NA,Attchd,1993,RFn,2,623,TA,TA,Gd,TA,No,GLQ,624,Unf,0,549,1173,1,0,0,11692,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Normal,1Fam,2Story,8,5,1993
1994,1,528387050,60,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,448,Gd,TA,PConc,GasA,0,SBrkr,1223,904,0,Ex,Gd,5,Typ,2,TA,Y,171,132,0,0,0,NA,3,2,1,2127,2008,8,WD ,Normal,271000,NA,0,0,NA,Attchd,1994,RFn,2,525,TA,TA,Gd,TA,No,GLQ,1000,Unf,0,223,1223,1,0,81,10944,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Normal,1Fam,2Story,7,5,1994
1994,1,528390020,20,RL,Hip,CompShg,HdBoard,HdBoard,BrkFace,554,Gd,TA,PConc,GasA,0,SBrkr,1987,0,0,Ex,Gd,7,Typ,1,TA,Y,262,36,0,0,0,NA,2,2,0,1987,2008,8,WD ,Normal,301500,NA,0,0,NA,Attchd,1994,Fin,2,691,TA,TA,Gd,TA,Gd,GLQ,1314,Unf,0,672,1986,1,0,91,14303,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Normal,1Fam,1Story,8,5,1994
2005,1,528390100,60,RL,Hip,CompShg,VinylSd,VinylSd,BrkFace,528,Gd,TA,PConc,GasA,0,SBrkr,1686,762,0,Ex,Gd,8,Typ,1,TA,Y,517,76,0,0,0,NA,4,2,1,2448,2009,7,WD ,Normal,402000,NA,0,0,NA,Attchd,1994,RFn,3,711,TA,TA,Gd,Gd,No,GLQ,1361,Rec,180,88,1629,1,0,52,46589,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Normal,1Fam,2Story,8,7,1994
1994,1,528390210,60,RL,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,PConc,GasA,0,SBrkr,979,871,0,Ex,Gd,7,Typ,1,Gd,Y,168,98,0,0,0,NA,3,2,1,1850,2009,1,WD ,Normal,248000,NA,0,0,NA,BuiltIn,1994,Fin,2,467,TA,TA,Gd,TA,No,GLQ,595,Unf,0,378,973,0,0,0,29959,Pave,NA,IR2,Lvl,AllPub,FR2,Gtl,NoRidge,Norm,Normal,1Fam,2Story,7,6,1994
2008,1,528427010,20,RL,Gable,CompShg,VinylSd,VinylSd,Stone,186,Gd,TA,PConc,GasA,0,SBrkr,1580,0,0,Ex,Gd,7,Typ,0,NA,Y,0,24,0,0,0,NA,3,2,0,1580,2008,6,ConLD,Partial,235128,NA,0,0,NA,Attchd,2008,RFn,3,830,TA,TA,Gd,TA,No,Unf,0,Unf,0,1580,1580,0,0,92,11932,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Feedr,Normal,1Fam,1Story,8,5,2007
2009,1,528427020,20,RL,Gable,CompShg,VinylSd,VinylSd,Stone,72,Gd,TA,PConc,GasA,0,SBrkr,1468,0,0,Ex,Gd,6,Typ,1,Gd,Y,210,150,0,0,0,NA,3,2,0,1468,2009,12,New,Partial,244600,NA,0,0,NA,Attchd,2008,Fin,3,898,TA,TA,Gd,TA,No,Unf,0,Unf,0,1468,1468,0,0,74,9612,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Feedr,Normal,1Fam,1Story,8,5,2008
2007,1,528427040,20,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,0,SBrkr,1369,0,0,Ex,Gd,5,Typ,0,NA,Y,0,203,0,0,0,NA,3,2,0,1369,2007,9,New,Partial,213133,NA,0,0,NA,Attchd,2007,Unf,2,605,TA,TA,Gd,TA,No,Unf,0,Unf,0,1369,1369,0,0,75,9910,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Feedr,Normal,1Fam,1Story,7,6,2007
2007,1,528427070,60,RL,Gable,CompShg,VinylSd,VinylSd,Stone,74,Gd,TA,PConc,GasA,0,SBrkr,894,1039,0,Ex,Gd,9,Typ,1,Gd,Y,100,18,0,0,0,NA,4,2,1,1933,2008,1,WD ,Normal,214000,NA,0,0,NA,BuiltIn,2007,Fin,3,668,TA,TA,Gd,TA,Mn,Unf,0,Unf,0,894,894,0,0,86,14598,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Feedr,Normal,1Fam,2Story,6,5,2007
2007,1,528427100,20,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,164,Gd,TA,PConc,GasA,0,SBrkr,1542,0,0,Ex,Gd,6,Typ,1,Gd,Y,168,110,0,0,0,NA,3,2,0,1542,2007,7,New,Partial,260261,NA,0,0,NA,Attchd,2007,Unf,3,852,TA,TA,Gd,TA,No,GLQ,1220,Unf,0,322,1542,1,0,91,11830,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Feedr,Normal,1Fam,1Story,8,5,2007
2006,1,528429050,20,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,53,Gd,TA,PConc,GasA,0,SBrkr,1574,0,0,Ex,Gd,7,Typ,1,Gd,Y,144,104,0,0,0,NA,3,2,0,1574,2008,7,WD ,Normal,232000,NA,0,0,NA,Attchd,2006,RFn,3,824,TA,TA,Gd,TA,No,GLQ,24,Unf,0,1550,1574,0,0,75,11957,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Somerst,RRAn,Normal,1Fam,1Story,8,5,2006
2006,1,528429060,60,RL,Gable,CompShg,CemntBd,CmentBd,Stone,192,Gd,TA,PConc,GasA,0,SBrkr,1116,848,0,Ex,Gd,8,Typ,1,Gd,Y,200,70,0,0,0,NA,3,2,1,1964,2006,1,New,Partial,252000,NA,0,0,NA,BuiltIn,2005,Fin,2,760,TA,TA,Gd,Gd,No,Unf,0,Unf,0,1100,1100,0,0,75,12447,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Somerst,RRAn,Normal,1Fam,2Story,8,5,2005
2006,1,528429070,20,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,128,Gd,TA,PConc,GasA,0,SBrkr,1578,0,0,Gd,Gd,7,Typ,1,Gd,Y,0,26,0,0,0,NA,3,2,0,1578,2008,5,WD ,Normal,240000,NA,0,0,NA,Attchd,2006,Unf,3,642,TA,TA,Ex,TA,No,GLQ,1096,Unf,0,482,1578,1,0,74,13253,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Somerst,RRAn,Normal,1Fam,1Story,7,5,2006
2008,1,528429080,20,RL,Gable,CompShg,VinylSd,VinylSd,Stone,284,Gd,TA,PConc,GasA,0,SBrkr,1506,0,0,Ex,Ex,6,Typ,1,Gd,Y,0,174,0,0,0,NA,2,2,0,1506,2008,8,New,Partial,264132,NA,0,0,NA,Attchd,2008,Fin,2,592,TA,TA,Gd,TA,No,Unf,0,Unf,0,1498,1498,0,0,75,14587,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Normal,1Fam,1Story,9,5,2008
2006,1,528429090,20,RL,Hip,CompShg,VinylSd,ImStucc,Stone,302,Ex,TA,PConc,GasA,0,SBrkr,1905,0,0,Ex,Ex,8,Typ,1,Gd,Y,0,191,0,0,0,NA,3,2,0,1905,2007,3,WD ,Normal,320000,NA,0,0,NA,Attchd,2006,Fin,3,788,TA,TA,Ex,Gd,No,Unf,0,Unf,0,1905,1905,0,0,84,11670,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Somerst,RRNn,Normal,1Fam,1Story,9,5,2006
2006,1,528429100,20,RL,Gable,CompShg,VinylSd,VinylSd,NA,0,Gd,TA,PConc,GasA,0,SBrkr,1670,0,0,Ex,Gd,6,Typ,1,Gd,Y,0,240,200,0,0,NA,2,2,1,1670,2006,9,New,Partial,336820,NA,0,0,NA,Attchd,2006,RFn,3,928,TA,TA,Ex,Gd,No,GLQ,1562,Unf,0,108,1670,1,0,49,15218,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Normal,1Fam,1Story,8,5,2006
2007,1,528429110,20,RL,Gable,CompShg,VinylSd,VinylSd,Stone,84,Gd,TA,PConc,GasA,0,SBrkr,1464,0,0,Ex,Gd,6,Typ,0,NA,Y,168,160,0,0,0,NA,3,2,0,1464,2007,8,WD ,Normal,282922,NA,0,0,NA,Attchd,2007,Unf,3,754,TA,TA,Gd,TA,Gd,GLQ,929,Unf,0,556,1485,1,0,49,15256,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Normal,1Fam,1Story,8,5,2007
2006,1,528429120,20,RL,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,GasA,0,SBrkr,2097,0,0,Ex,Ex,8,Typ,1,Ex,Y,192,267,0,0,0,NA,1,1,1,2097,2006,1,New,Partial,423000,NA,0,0,NA,Attchd,2005,Fin,3,1134,TA,TA,Ex,TA,Mn,GLQ,1721,Unf,0,356,2077,1,0,49,20896,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Normal,1Fam,1Story,8,5,2005
2006,1,528429130,20,RL,Hip,CompShg,VinylSd,VinylSd,Stone,420,Gd,TA,PConc,GasA,0,SBrkr,1660,0,0,Ex,Gd,8,Typ,1,Gd,Y,322,50,0,0,0,NA,3,2,0,1660,2006,5,New,Partial,290000,NA,0,0,NA,Attchd,2006,RFn,2,500,TA,TA,Ex,TA,Mn,GLQ,1220,Unf,0,440,1660,1,0,85,10182,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRNn,Normal,1Fam,1Story,8,5,2006
2008,1,528431020,20,RL,Gable,CompShg,VinylSd,VinylSd,Stone,240,Gd,TA,PConc,GasA,0,SBrkr,1696,0,0,Ex,Gd,7,Typ,0,NA,Y,120,56,0,0,0,NA,3,2,0,1696,2009,9,WD ,Normal,275000,NA,0,0,NA,Attchd,2008,RFn,3,972,TA,TA,Gd,TA,Mn,Unf,0,Unf,0,1696,1696,0,0,86,11194,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Somerst,PosN,Normal,1Fam,1Story,8,5,2008
2006,1,528431030,20,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,248,Gd,TA,PConc,GasA,0,SBrkr,1534,0,0,Gd,Gd,7,Typ,1,Gd,Y,168,46,0,0,0,NA,3,2,0,1534,2007,1,WD ,Family,215000,NA,0,0,NA,Attchd,2006,Fin,2,484,TA,TA,Gd,TA,Mn,GLQ,28,Unf,0,1496,1524,0,0,76,10612,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Normal,1Fam,1Story,8,5,2006
2007,1,528431040,20,RL,Hip,CompShg,CemntBd,CmentBd,BrkFace,754,Ex,TA,PConc,GasA,0,SBrkr,1966,0,0,Ex,Ex,6,Typ,1,Gd,Y,76,52,0,0,0,NA,1,2,0,1966,2007,10,New,Partial,419005,NA,0,0,NA,Attchd,2007,Fin,3,1092,TA,TA,Ex,TA,Av,GLQ,1572,Unf,0,394,1966,1,0,98,12291,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Normal,1Fam,1Story,10,5,2007
2006,1,528431050,20,RL,Gable,CompShg,VinylSd,VinylSd,Stone,208,Gd,TA,PConc,GasA,0,SBrkr,1636,0,0,Ex,Gd,8,Typ,1,Gd,Y,0,60,0,0,0,NA,3,2,0,1636,2007,6,WD ,Normal,255000,NA,0,0,NA,Attchd,2006,RFn,3,865,TA,TA,Gd,TA,No,GLQ,63,Unf,0,1560,1623,1,0,116,13501,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Normal,1Fam,1Story,8,5,2006
2007,1,528431060,20,RL,Gable,CompShg,VinylSd,VinylSd,Stone,468,TA,TA,PConc,GasA,0,SBrkr,1563,0,0,Ex,Gd,6,Typ,1,Gd,Y,144,99,0,0,0,NA,3,2,0,1563,2008,10,WD ,Normal,245000,NA,0,0,NA,Attchd,2007,RFn,3,758,TA,TA,Gd,TA,No,GLQ,33,Unf,0,1530,1563,0,0,78,10206,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Normal,1Fam,1Story,8,5,2007
2008,1,528431070,20,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,294,Gd,TA,PConc,GasA,0,SBrkr,1658,0,0,Ex,Gd,7,Typ,1,Gd,Y,144,44,0,0,0,NA,3,2,1,1658,2009,9,WD ,Normal,257500,NA,0,0,NA,Attchd,2008,Fin,3,726,TA,TA,Gd,TA,No,Unf,0,Unf,0,1614,1614,0,0,78,10206,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,PosN,Normal,1Fam,1Story,8,5,2008
2008,1,528431080,20,RL,Gable,CompShg,VinylSd,VinylSd,Stone,256,Gd,TA,PConc,GasA,0,SBrkr,1428,0,0,Ex,Ex,6,Typ,0,NA,Y,0,60,0,0,0,NA,3,2,0,1428,2008,7,New,Partial,227680,NA,0,0,NA,Attchd,2008,RFn,2,554,TA,TA,Gd,TA,No,Unf,0,Unf,0,1417,1417,0,0,91,12274,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Normal,1Fam,1Story,7,5,2008
2007,1,528431110,20,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,428,Gd,TA,PConc,GasA,0,SBrkr,1795,0,0,Ex,Gd,7,Typ,1,Gd,Y,0,49,0,0,0,NA,2,2,0,1795,2007,2,New,Partial,147000,NA,0,0,NA,Attchd,2007,RFn,3,895,TA,TA,Ex,TA,Av,Unf,0,Unf,0,1795,1795,0,0,75,9986,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Normal,1Fam,1Story,8,5,2006
2007,1,528431120,60,RL,Gable,CompShg,VinylSd,VinylSd,Stone,156,Gd,TA,PConc,GasA,0,SBrkr,1341,520,0,Ex,Gd,7,Typ,1,Gd,Y,144,60,0,0,0,NA,3,3,0,1861,2008,7,WD ,Normal,257000,NA,0,0,NA,BuiltIn,2007,RFn,3,851,TA,TA,Gd,TA,Av,Unf,0,Unf,0,1341,1341,0,0,73,9801,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Normal,1Fam,2Story,8,5,2007
2007,1,528435010,20,RL,Gable,CompShg,VinylSd,VinylSd,NA,0,Gd,TA,PConc,GasA,0,SBrkr,1528,0,0,Ex,Gd,6,Typ,1,TA,Y,0,228,0,0,0,NA,3,3,2,1528,2007,9,New,Partial,235876,NA,0,0,NA,Attchd,2007,Unf,2,480,TA,TA,Gd,TA,No,Unf,0,Unf,0,1528,1528,0,0,85,9965,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Feedr,Normal,1Fam,1Story,7,5,2007
2008,1,528435020,60,RL,Hip,CompShg,VinylSd,VinylSd,Stone,310,Gd,TA,PConc,GasA,0,SBrkr,955,919,0,Ex,Gd,8,Typ,1,Gd,Y,168,108,0,0,0,NA,3,2,1,1874,2008,2,New,Partial,297900,NA,0,0,NA,Attchd,2007,Fin,3,880,TA,TA,Gd,TA,Av,GLQ,729,Unf,0,226,955,1,0,80,9428,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Normal,1Fam,2Story,8,5,2007
2009,1,528435030,20,RL,Gable,CompShg,CemntBd,CmentBd,Stone,194,Gd,TA,PConc,GasA,0,SBrkr,1578,0,0,Ex,Ex,7,Typ,1,Gd,Y,0,36,0,0,0,NA,3,2,0,1578,2009,5,New,Partial,287090,NA,0,0,NA,Attchd,2008,Fin,3,840,TA,TA,Gd,TA,No,Unf,0,Unf,0,1573,1573,0,0,78,9262,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Normal,1Fam,1Story,8,5,2008
2007,1,528435040,20,RL,Hip,CompShg,CemntBd,CmentBd,Stone,205,Ex,TA,PConc,GasA,0,SBrkr,1726,0,0,Ex,Ex,8,Typ,1,Gd,Y,171,138,0,0,266,NA,3,2,0,1726,2007,9,New,Partial,311872,NA,0,0,NA,Attchd,2007,Fin,3,786,TA,TA,Ex,TA,No,GLQ,1126,Unf,0,600,1726,1,0,79,9416,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Normal,1Fam,1Story,7,5,2007
2007,1,528435050,20,RL,Gable,CompShg,VinylSd,VinylSd,Stone,260,Gd,TA,PConc,GasA,0,SBrkr,1702,0,0,Ex,Gd,7,Typ,1,Gd,Y,0,69,0,0,0,NA,3,2,0,1702,2009,3,WD ,Normal,275500,NA,0,0,NA,Attchd,2007,RFn,3,844,TA,TA,Gd,TA,Av,GLQ,1294,Unf,0,408,1702,1,0,85,10130,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Normal,1Fam,1Story,8,5,2007
2007,1,528435060,20,RL,Hip,CompShg,VinylSd,VinylSd,Stone,0,Gd,TA,PConc,GasA,0,SBrkr,1689,0,0,Ex,Gd,7,Typ,0,NA,Y,0,56,0,0,0,NA,3,2,0,1689,2007,6,New,Partial,248328,NA,0,0,NA,Attchd,2007,RFn,3,954,TA,TA,Gd,TA,Av,Unf,0,Unf,0,1689,1689,0,0,83,9849,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Normal,1Fam,1Story,7,6,2007
2006,1,528435070,20,RL,Hip,CompShg,VinylSd,VinylSd,Stone,410,Gd,TA,PConc,GasA,0,SBrkr,1588,0,0,Ex,Gd,7,Typ,1,Gd,Y,144,45,0,0,0,NA,3,2,0,1588,2007,12,WD ,Normal,227000,NA,0,0,NA,Attchd,2006,RFn,3,825,TA,TA,Gd,Gd,Av,Unf,0,Unf,0,1588,1588,0,0,85,10000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Normal,1Fam,1Story,8,5,2006
2007,1,528439010,20,RL,Hip,CompShg,VinylSd,VinylSd,NA,0,Gd,TA,PConc,GasA,0,SBrkr,1460,0,0,Ex,Gd,6,Typ,1,Gd,Y,0,20,0,0,0,NA,3,2,0,1460,2008,8,WD ,Normal,247000,NA,0,0,NA,Attchd,2006,Fin,2,480,TA,TA,Ex,TA,No,GLQ,666,Unf,0,794,1460,0,0,87,10037,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Feedr,Normal,1Fam,1Story,8,5,2006
2005,1,528439030,20,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,228,Gd,TA,PConc,GasA,0,SBrkr,1616,0,0,Ex,Gd,7,Typ,0,NA,Y,208,59,0,0,0,NA,3,2,0,1616,2006,4,WD ,Normal,232000,NA,0,0,NA,Attchd,2005,RFn,3,834,TA,TA,Gd,TA,Av,Unf,0,Unf,0,1616,1616,0,0,73,8688,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Normal,1Fam,1Story,7,5,2005
2005,1,528439040,20,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,148,Gd,TA,PConc,GasA,0,SBrkr,1538,0,0,Ex,Gd,7,Typ,0,NA,Y,146,40,0,0,0,NA,3,2,0,1538,2007,12,WD ,Normal,260000,NA,0,0,NA,Attchd,2005,RFn,2,484,TA,TA,Gd,TA,Av,GLQ,769,Unf,0,769,1538,1,0,74,8847,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Normal,1Fam,1Story,8,5,2005
2007,1,528439050,20,RL,Gable,CompShg,CemntBd,CmentBd,Stone,140,Gd,TA,PConc,GasA,0,SBrkr,1496,0,0,Ex,Gd,7,Typ,0,NA,Y,168,130,0,0,0,NA,3,2,0,1496,2007,6,New,Partial,225000,NA,0,0,NA,Attchd,2007,Fin,2,474,TA,TA,Gd,TA,Av,Unf,0,Unf,0,1496,1496,0,0,76,9158,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Normal,1Fam,1Story,8,5,2007
2006,1,528439060,20,RL,Hip,CompShg,VinylSd,VinylSd,Stone,206,Gd,TA,PConc,GasA,0,SBrkr,1432,0,0,Ex,Gd,7,Typ,1,Gd,Y,297,50,0,0,0,NA,3,2,0,1432,2009,9,WD ,Normal,245000,NA,0,0,NA,Attchd,2006,Fin,2,492,TA,TA,Ex,TA,Av,GLQ,379,Unf,0,1043,1422,0,0,76,9139,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Normal,1Fam,1Story,8,5,2006
2006,1,528439080,20,RL,Gable,CompShg,VinylSd,VinylSd,BrkFace,143,Gd,TA,PConc,GasA,0,SBrkr,1506,0,0,Ex,Gd,7,Typ,1,Gd,Y,192,35,0,0,0,NA,3,2,0,1506,2007,4,WD ,Normal,249000,NA,0,0,NA,Attchd,2005,RFn,2,672,TA,TA,Gd,Gd,Av,GLQ,778,Unf,0,716,1494,1,0,70,8251,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Normal,1Fam,1Story,7,5,2005
